MouseMovements,Keypresses,ScreenResolution,UserAgent,Timezone,Language
"[{'x': 871, 'y': 382}]","['x', 'n', 't', 'v']","[1526, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.366fm6bg",UTC,es
"[{'x': 872, 'y': 374}]","['g', 'j', 'j', 'y']","[1541, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.360kpmkf",PST,es
"[{'x': 870, 'y': 381}]","['n', 'u', 'p', 't']","[1537, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368l0kw2",EST,es
"[{'x': 870, 'y': 374}]","['x', 's', 't', 'd']","[1536, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.363m2hq1",UTC,fr
"[{'x': 872, 'y': 373}]","['v', 's', 'n', 'j']","[1547, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36pmxbmk",EST,de
"[{'x': 875, 'y': 378}]","['e', 'p', 'd', 't']","[1531, 850]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36pdnijk",EST,fr
"[{'x': 881, 'y': 376}]","['c', 'l', 'a', 's']","[1531, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bv7q86",PST,en
"[{'x': 873, 'y': 375}]","['v', 'c', 'g', 'w']","[1517, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364qwymr",EST,es
"[{'x': 487, 'y': 395}]","['n', 'o', 'a', 'a']","[1536, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36198ou1",EST,de
"[{'x': 434, 'y': 403}]","['s', 'h', 'j', 'n']","[1546, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36f62bxm",EST,en
[],"['f', 'z', 'a', 'h']","[1529, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wrpajf",PST,de
"[{'x': 408, 'y': 534}, {'x': 416, 'y': 480}]","['l', 's', 'f', 'w']","[1524, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vsi84s",PST,fr
"[{'x': 529, 'y': 457}, {'x': 942, 'y': 30}]","['u', 'i', 'i', 'i']","[1553, 876]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jk9gqc",EST,en
"[{'x': 949, 'y': 26}]","['u', 'a', 'r', 'p']","[1527, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36h9laay",UTC,en
"[{'x': 794, 'y': 201}, {'x': 795, 'y': 154}, {'x': 798, 'y': 163}, {'x': 794, 'y': 165}, {'x': 789, 'y': 181}, {'x': 789, 'y': 184}, {'x': 790, 'y': 182}, {'x': 790, 'y': 180}, {'x': 946, 'y': 30}]","['t', 'e', 'n', 'q']","[1540, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36149tr8",EST,en
"[{'x': 944, 'y': 33}]","['k', 'c', 'n', 'b']","[1542, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36djs89y",PST,fr
"[{'x': 329, 'y': 408}, {'x': 335, 'y': 357}, {'x': 950, 'y': 34}]","['b', 'h', 'b', 'n']","[1538, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36gymo95",PST,fr
"[{'x': 489, 'y': 573}]","['l', 'r', 'b', 'r', 't', 'i']","[1532, 883]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36iddqm8vrj",PST,es
"[{'x': 569, 'y': 368}]","['z', 'n', 'j', 'g', 'l', 's']","[1535, 849]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k4r5jkyth",EST,en
"[{'x': 768, 'y': 525}]","['j', 'c', 'q', 'y', 'g', 't']","[1535, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367q71k2mvi",GMT,de
"[{'x': 693, 'y': 359}]","['k', 'a', 'n', 'a', 'c', 'r']","[1557, 845]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36drtfo2nz5",UTC,es
"[{'x': 698, 'y': 489}]","['f', 's', 't', 'w', 'y', 'y']","[1528, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cnb00qpfa",GMT,en
[],"['a', 'p', 'x', 'y', 'n', 'e']","[1542, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wnsbct8ev",GMT,fr
[],"['a', 't', 'h', 'w', 'd', 'y']","[1533, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361tdoowc2s",UTC,es
[],"['h', 'q', 'n', 'd', 'k', 'l']","[1530, 878]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36zk2aqrkj3",UTC,fr
[],"['k', 'h', 'j', 'r', 'v', 'o']","[1542, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36872xfpq50",UTC,es
"[{'x': 787, 'y': 473}, {'x': 843, 'y': 460}, {'x': 969, 'y': 433}]","['i', 'u', 'l', 'r', 'e', 'z']","[1544, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36seocuxu3d",UTC,de
[],"['n', 'r', 'l', 'k', 'f', 'v']","[1532, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k2wt6ydky",UTC,fr
[],"['j', 'l', 'x', 'm', 'k', 'f']","[1536, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369qabvsh06",UTC,es
[],"['a', 'g', 'n', 'l', 'g', 'c']","[1551, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36p5z7u6asy",UTC,de
[],"['j', 'n', 'c', 'j', 'w', 's']","[1525, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r851fnip0",GMT,fr
[],"['j', 'i', 'j', 'l', 'f', 'l']","[1543, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361uv9jzxn8",GMT,fr
[],"['j', 'm', 'u', 'p', 'a', 'r']","[1537, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3613pmah3z2",EST,fr
[],"['f', 'w', 'z', 'v', 'm', 'y']","[1543, 845]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3662y69vkyr",PST,fr
[],"['y', 'a', 'r', 'd', 'n', 'j']","[1527, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36torc11al3",EST,en
[],"['k', 'h', 'j', 's', 'd', 'k']","[1536, 876]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ybrgd59pw",GMT,fr
[],"['p', 'u', 'p', 'i', 'z', 'i']","[1518, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vh8wn94zz",UTC,fr
[],"['h', 'c', 'v', 'x', 'r', 'w']","[1530, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cl7f7nwt2",UTC,de
[],"['s', 'b', 'p', 'f', 'e', 'v']","[1538, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361p8vvodmi",UTC,fr
[],"['b', 'e', 't', 'q', 'j', 'l']","[1520, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nd5kyld0f",UTC,en
[],"['j', 'k', 'l', 'o', 'o', 'i']","[1526, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cljvrskb3",PST,fr
[],"['a', 'v', 'k', 'z', 'e', 'l']","[1548, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36myx4xh16t",EST,fr
[],"['z', 'g', 'v', 'y', 'x', 'd']","[1528, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36843c5hfkj",GMT,de
[],"['l', 'q', 'z', 't', 'w', 's']","[1531, 851]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36po9p10f7j",PST,de
[],"['b', 'n', 'n', 'n', 'j', 'l']","[1546, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.365sr6v6qs6",GMT,de
[],"['d', 'm', 's', 'f', 'h', 'd']","[1537, 852]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ve4iendkk",PST,fr
[],"['c', 'v', 'u', 'b', 'b', 'c']","[1537, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36xerptnzub",PST,de
[],"['b', 'l', 'c', 'm', 'm', 'w']","[1551, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36egunmk2wu",EST,de
[],"['c', 'x', 'k', 's', 'e', 'k']","[1532, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3624jqpgc60",GMT,fr
"[{'x': 868, 'y': 376}, {'x': 872, 'y': 366}]","['q', 'v', 'j', 'e', 'm', 'n']","[1517, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j2svflnpf",PST,en
"[{'x': 876, 'y': 382}]","['x', 'q', 'p', 'o', 'c', 'z']","[1544, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lun3imjci",GMT,es
"[{'x': 870, 'y': 374}]","['a', 'b', 'n', 'k', 'w', 'j']","[1515, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36009fmb0u4",PST,en
"[{'x': 871, 'y': 375}]","['l', 't', 'd', 'e', 'y', 'i']","[1541, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362xibpm3b2",UTC,es
"[{'x': 872, 'y': 376}]","['y', 'l', 'v', 'm', 'x', 'p']","[1510, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o93zgudsc",GMT,de
"[{'x': 871, 'y': 367}]","['t', 'o', 'h', 'k', 's', 'z']","[1535, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36z94x27nrx",UTC,en
"[{'x': 877, 'y': 380}]","['y', 'g', 'f', 'g', 'u', 'm']","[1539, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bk273www6",EST,en
"[{'x': 870, 'y': 372}]","['h', 'k', 'i', 'j', 'n', 't']","[1548, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364t2ftytxa",PST,es
"[{'x': 866, 'y': 370}]","['v', 'b', 'y', 'i', 'l', 'n']","[1530, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367rnsre0rk",GMT,de
"[{'x': 873, 'y': 378}]","['x', 'b', 'y', 'b', 'p', 'y']","[1525, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nxfe6yj5g",GMT,fr
"[{'x': 484, 'y': 393}]","['x', 'i', 'b', 'w', 'm', 'l']","[1546, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lz4n75szf",GMT,de
"[{'x': 438, 'y': 415}]","['y', 'm', 'r', 'k', 'i', 'a']","[1541, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369p9jc16rj",PST,de
[],"['p', 'i', 't', 'i', 'g', 'l']","[1544, 876]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bgqq12e2v",PST,es
"[{'x': 412, 'y': 532}, {'x': 413, 'y': 476}]","['m', 'v', 'v', 'z', 'g', 'j']","[1536, 841]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36an8ewa71o",GMT,de
"[{'x': 525, 'y': 460}, {'x': 941, 'y': 31}]","['t', 's', 'i', 'q', 'a', 'j']","[1519, 876]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36fil6svcdt",UTC,de
"[{'x': 939, 'y': 32}]","['n', 'x', 'p', 'k', 'o', 'q']","[1523, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jmv2khlnf",PST,fr
"[{'x': 795, 'y': 209}, {'x': 783, 'y': 163}, {'x': 792, 'y': 181}, {'x': 795, 'y': 177}, {'x': 788, 'y': 174}, {'x': 784, 'y': 168}, {'x': 793, 'y': 180}, {'x': 791, 'y': 176}, {'x': 949, 'y': 22}]","['c', 'h', 'v', 'a', 'y', 'd']","[1536, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r3wy70xnx",EST,de
"[{'x': 939, 'y': 28}]","['o', 'l', 'l', 'f', 'k', 'e']","[1530, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364lvdlp6dd",GMT,es
"[{'x': 334, 'y': 406}, {'x': 336, 'y': 350}, {'x': 937, 'y': 34}]","['y', 'm', 'd', 'z', 'o', 'l']","[1548, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36kbluemrys",EST,de
"[{'x': 486, 'y': 570}]","['w', 't', 'p', 'x', 's', 'm']","[1513, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36c7y35kcbx",UTC,de
"[{'x': 563, 'y': 363}]","['b', 'f', 'n', 'o', 'm', 'u']","[1519, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36tj53uzh1x",GMT,de
"[{'x': 759, 'y': 522}]","['x', 'k', 'w', 'v', 'z', 'f']","[1545, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o2i3ynlqk",PST,es
"[{'x': 683, 'y': 361}]","['p', 'l', 'l', 'b', 'z', 'y']","[1537, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bd08gcz1b",EST,es
"[{'x': 698, 'y': 489}]","['t', 'r', 'h', 'k', 'g', 's']","[1536, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369scsbkgbd",UTC,fr
[],"['q', 'i', 'v', 'k', 'k', 'e']","[1546, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36mb3n9yr62",UTC,de
[],"['x', 'i', 'k', 'q', 'b', 'm']","[1527, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36fhdat5ob5",PST,fr
[],"['o', 'g', 'n', 't', 'q', 'v']","[1543, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3600vvrvcey",GMT,es
[],"['p', 'u', 't', 's', 'g', 'c']","[1547, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36q22lfepm2",PST,fr
"[{'x': 776, 'y': 475}, {'x': 838, 'y': 448}, {'x': 961, 'y': 442}]","['p', 'o', 'u', 'l', 'n', 'e']","[1521, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wdrlbnq4l",PST,en
[],"['f', 'j', 'm', 'z', 'm', 'j']","[1539, 843]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.360t9hieuvo",GMT,de
[],"['i', 'm', 'k', 'i', 'h', 'c']","[1534, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3691fkc89o5",GMT,es
[],"['z', 'l', 'l', 'i', 'q', 'u']","[1533, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vkysnrx05",GMT,fr
[],"['d', 'l', 'e', 'f', 'j', 'o']","[1548, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36g0gmukq2m",GMT,en
[],"['e', 'l', 'c', 'b', 'p', 'u']","[1541, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o4evq3ghl",EST,es
[],"['y', 'k', 'c', 'e', 'e', 'y']","[1524, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36q4o6ox1k0",UTC,fr
[],"['c', 'g', 'n', 'd', 'i', 't']","[1520, 848]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36eo5gw6kpx",GMT,es
[],"['y', 'g', 'd', 'e', 'm', 'b']","[1534, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.360n14oll5l",PST,fr
[],"['d', 'n', 'n', 'w', 'g', 'f']","[1549, 883]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3697yjraobj",UTC,fr
[],"['c', 'u', 't', 'r', 'o', 'o']","[1527, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369c5u746v0",EST,en
[],"['d', 'h', 'l', 'o', 't', 'a']","[1527, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36pkggn85vu",UTC,en
[],"['t', 'f', 'y', 's', 'l', 'e']","[1524, 882]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36hipiwbk9z",GMT,fr
[],"['p', 'p', 'w', 'o', 'g', 'y']","[1541, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36qwctvrh2q",EST,fr
[],"['a', 'j', 'd', 'o', 'h', 'v']","[1532, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.360me5wy8gn",GMT,en
[],"['w', 'p', 'u', 'y', 't', 'e']","[1543, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367npx7gp37",GMT,fr
[],"['d', 'b', 't', 'q', 'w', 'l']","[1526, 846]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wjk9f0kb0",UTC,fr
[],"['h', 'c', 'w', 'b', 'z', 's']","[1536, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3653w81b5iq",GMT,de
[],"['s', 'y', 'j', 'l', 'u', 'z']","[1529, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36whfngbyo5",PST,en
[],"['i', 'j', 'd', 'f', 'z', 'l']","[1528, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36w01rztb9m",EST,fr
[],"['v', 't', 'f', 'r', 'q', 'f']","[1553, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ojdvf4qx4",GMT,de
[],"['u', 'a', 'o', 'g', 'd', 'u']","[1557, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36dgu3246ma",PST,de
[],"['j', 's', 'z', 'f', 's', 'i']","[1542, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vzi6u5zc0",UTC,es
"[{'x': 874, 'y': 376}, {'x': 871, 'y': 372}]","['d', 't', 'v', 'i', 'q', 'b']","[1520, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ef4wj6bix",GMT,es
"[{'x': 873, 'y': 378}]","['u', 's', 'p', 'b', 'd', 'n']","[1536, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bskbwmytb",UTC,fr
"[{'x': 875, 'y': 364}]","['p', 'n', 'x', 'o', 'o', 'f']","[1526, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rwc8ddasn",UTC,en
"[{'x': 878, 'y': 376}]","['b', 't', 'o', 'y', 'c', 'u']","[1525, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lzk3oeq1e",UTC,en
"[{'x': 867, 'y': 372}]","['n', 'o', 'n', 'a', 'r', 'r']","[1550, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368sajluhki",GMT,fr
"[{'x': 876, 'y': 371}]","['k', 'd', 'a', 'e', 'r', 'z']","[1538, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j9j0di4ol",PST,en
